timestamp,groundSteering,groundTruth
1584543164022820,-0.061,-0
1584543164125310,-0.072,-0
1584543164230181,-0.002,-0
1584543164323081,0.001,-0
1584543164422577,0.007,-0
1584543164522551,0.01,-0
1584543164623376,0.038,-0
1584543164724669,-0.088,-0.00899288
1584543164822515,-0.097,-0.0329798
1584543164922664,-0.102,-0
1584543165022455,-0.025,-0
1584543165122525,-0.013,-0
1584543165224889,0.005,-0
1584543165322466,0.019,-0
1584543165422395,0.037,-0
1584543165522665,0.058,-0
1584543165623109,-0.046,-0
1584543165728985,-0.044,-0
1584543165822549,-0.044,-0
1584543165922304,-0.045,-0
1584543166022267,-0.046,-0
1584543166122506,-0.048,-0
1584543166224484,-0.052,-0
1584543166322485,-0.056,-0
1584543166422565,-0.003,-0
1584543166525138,0.006,-0
1584543166626262,0.023,-0
1584543166725755,-0.067,-0.0239869
1584543166822204,-0.068,-0
1584543166922442,-0.029,-0
1584543167022669,-0.017,-0
1584543167122301,-0.003,-0
1584543167224209,-0.07,-0
1584543167322854,-0.058,-0
1584543167422067,-0.044,-0
1584543167522071,-0.026,-0.00299171
1584543167622945,-0.001,-0.137947
1584543167725298,-0.094,-0.131946
1584543167822154,-0.08,-0.131946
1584543167922114,-0.043,-0.131946
1584543168021936,0.006,-0.131946
1584543168124766,-0.084,-0.122953
1584543168224773,-0.048,-0.122953
1584543168321937,0.001,-0.122953
1584543168422194,-0.119,-0.122953
1584543168522063,-0.089,-0.122953
1584543168622776,-0.05,-0.122953
1584543168724343,0.004,-0.122953
1584543168822071,-0.113,-0.14994
1584543168922030,-0.078,-0.200924
1584543169021928,-0.035,-0.209925
1584543169122362,-0.171,-0.200924
1584543169224065,-0.143,-0
1584543169321904,-0.112,-0
1584543169422125,-0.079,-0
1584543169521871,-0.056,-0
1584543169625544,-0.002,-0
1584543169724795,0.018,-0.125954
1584543169821630,0.013,-0.125954
1584543169921651,-0.125,-0
1584543170021694,-0.106,-0
1584543170121665,-0.102,-0
1584543170223659,-0.104,-0
1584543170321820,-0.108,-0
1584543170424400,-0.051,-0
1584543170524693,-0.047,-0.0989571
1584543170622671,-0.039,-0.0839631
1584543170723513,-0.005,-0
1584543170821443,0.039,-0
1584543170921629,0.037,-0
1584543171021362,-0.058,-0
1584543171121331,-0.055,-0
1584543171223556,-0.052,-0
1584543171321311,-0.045,-0
1584543171421385,-0.04,-0
1584543171521948,-0.035,-0
1584543171622053,-0.026,-0
1584543171723503,0.09,-0.00899288
1584543171821523,-0.003,-0
1584543171921462,0.002,-0
1584543172021257,0.007,-0
1584543172121341,0.012,-0
1584543172223223,0.019,-0
1584543172321124,0.028,-0
1584543172421305,0.039,-0
1584543172521101,-0.026,-0
1584543172621673,-0.031,-0
1584543172723294,-0.039,-0
1584543172821063,0.068,-0
1584543172920946,0.082,-0
1584543173021183,0.077,-0
1584543173120899,0.07,0.161943
1584543173223060,0.031,0.188939
1584543173321119,-0.014,-0
1584543173420890,-0.024,-0
1584543173524239,-0.078,-0
1584543173621860,-0.056,-0
1584543173723554,-0.063,-0
1584543173820762,-0.05,-0.104958
1584543173921092,-0.033,-0
1584543174020807,0.008,-0
1584543174120779,0.008,-0.125954
1584543174222990,-0.175,-0.122953
1584543174323784,-0.069,-0.116952
1584543174420641,-0.024,-0.0989571
1584543174520794,-0.125,-0.0779708
1584543174621714,-0.177,-0.0779708
1584543174722903,-0.07,-0.0779708
1584543174820805,-0.03,-0.0779708
1584543174920746,-0.125,-0.0779708
1584543175021081,-0.125,-0.0779708
1584543175123766,-0.068,-0.014994
1584543175223100,-0.026,-0
1584543175320656,-0.119,-0
1584543175420814,-0.11,-0
1584543175520444,-0.185,-0.116952
1584543175621161,-0.088,-0.0689691
1584543175722754,-0.064,-0
1584543175820398,-0.013,-0
1584543175920619,-0.157,-0
1584543176020691,-0.226,-0.0119935
1584543176120545,-0.228,-0.0119935
1584543176222857,-0.232,-0.122953
1584543176320527,-0.236,-0.140948
1584543176420267,-0.236,-0.0599762
1584543176520465,-0.222,-0.116952
1584543176624285,-0.208,-0.287896
1584543176722994,-0.208,-0.290888
1584543176820412,-0.208,-0.290888
1584543176920366,-0.221,-0.290888
1584543177020677,-0.221,-0.290888
1584543177120259,-0.221,-0.251907
1584543177222172,-0.184,-0.00299171
1584543177320166,-0.158,-0
1584543177423233,-0.051,-0.158942
1584543177520823,-0.018,-0.0899643
1584543177620773,-0.11,-0
1584543177721941,-0.078,-0
1584543177820558,-0.046,-0.116952
1584543177919971,-0.018,-0.113951
1584543178019932,-0.132,-0
1584543178120339,-0.132,-0.0209863
1584543178225735,-0.084,-0.278895
1584543178320288,-0.071,-0.254908
1584543178420260,-0.048,-0
1584543178520023,0.006,-0
1584543178620489,-0.092,-0
1584543178721862,-0.079,-0
1584543178820087,-0.07,-0
1584543178920692,-0.06,-0
1584543179019919,-0.05,-0.0599762
1584543179119704,-0.026,-0
1584543179221614,-0.015,-0
1584543179319866,0.002,-0
1584543179419918,0.011,-0
1584543179519623,-0.093,-0
1584543179620471,-0.091,-0.0299881
1584543179725058,-0.086,-0.0359804
1584543179822411,-0.08,-0.0179858
1584543179920320,-0.072,-0
1584543180019792,-0.061,-0
1584543180119522,-0.046,-0
1584543180221619,-0.031,-0
1584543180319490,0.084,-0
1584543180419464,-0.037,-0
1584543180519659,-0.032,-0
1584543180620095,-0.026,-0
1584543180721331,-0.02,-0
1584543180819596,-0.011,-0
1584543180919368,0.003,-0
1584543181019437,-0.053,0.00300058
1584543181119583,0.045,0.0749791
1584543181221242,0.059,0.098966
1584543181319523,0.073,0.0809714
1584543181419468,0.063,0.0629856
1584543181519362,0.04,0.0599851
1584543181620046,-0.031,0.0509833
1584543181721338,0.063,0.0239958
1584543181819233,0.045,0.0120023
1584543181919488,0.028,0.0120023
1584543182019537,0.014,0.00900175
1584543182119273,0.004,-0
1584543182221073,-0.001,-0
1584543182319520,-0.001,-0
1584543182419368,0.004,-0
1584543182519086,0.103,-0
1584543182619932,0.114,-0
1584543182720857,0.122,-0
1584543182819054,0.129,-0
1584543182919198,0.101,-0
1584543183019088,0.104,-0
1584543183119045,0.11,0.00300058
1584543183221416,0.12,0.0479916
1584543183319207,0.132,0.0599851
1584543183419179,0.141,0.0599851
1584543183519505,0.142,0.0719785
1584543183619719,0.06,0.0749791
1584543183722047,0.122,0.0749791
1584543183819310,0.1,0.0749791
1584543183919395,0.082,0.0719785
1584543184019122,0.049,0.0629856
1584543184119065,-0.066,0.0599851
1584543184220832,-0.107,-0
1584543184319157,-0.114,-0.0269875
1584543184418936,-0.121,-0.173936
1584543184518724,-0.207,-0.173936
1584543184619549,-0.211,-0.200924
1584543184720568,-0.308,-0.290888
1584543184819010,-0.009,-0.290888
1584543184922048,-0.228,-0.290888
1584543185019029,-0.201,-0.290888
1584543185118610,-0.032,-0.290888
1584543185220245,0.003,-0.290888
1584543185318812,0.003,-0.278895
1584543185418665,-0.061,-0.143948
1584543185518764,0.001,-0
1584543185619528,-0.137,-0
1584543185720703,-0.102,-0
1584543185819061,-0.081,-0
1584543185919185,-0.065,-0.0809625
1584543186018835,-0.044,-0.0809625
1584543186118430,-0.013,-0.164934
1584543186220685,-0.013,-0.0809625
1584543186318510,-0.013,-0.0809625
1584543186418349,-0.013,-0
1584543186618990,-0.009,-0
1584543186720501,-0.168,-0
1584543186818449,-0.135,-0.167935
1584543186918228,-0.132,-0.18893
1584543187018510,-0.128,-0.14994
1584543187120916,-0.161,-0.122953
1584543187220739,-0.068,-0.00599229
1584543187318413,-0.007,0.0569845
1584543187418372,0.038,0.212926
1584543187518136,-0.055,0.254917
1584543187619028,0.006,-0
1584543187720345,0.006,-0
1584543187818388,-0.048,-0
1584543187920668,-0.103,-0
1584543188021156,-0.112,-0.278895
1584543188118187,-0.128,-0
1584543188220302,-0.13,-0
1584543188318288,-0.059,-0
1584543188418174,-0.029,-0
1584543188517917,-0.038,-0
1584543188618744,-0.133,-0
1584543188720064,-0.086,-0
1584543188821004,-0.067,-0
1584543188920085,-0.039,-0
1584543189017878,-0.153,-0.119952
1584543189117852,-0.09,-0.113951
1584543189220056,-0.063,-0.0599762
1584543189318229,0.001,-0.0509744
1584543189417775,-0.079,-0.0419816
1584543189518133,-0.039,-0.0299881
1584543189618813,-0.108,-0.0299881
1584543189725021,-0.084,-0.0299881
1584543189818041,-0.054,-0.0329798
1584543189918400,-0.008,-0.0329798
1584543190018678,-0.19,-0.125954
1584543190117855,-0.181,-0.176937
1584543190220400,-0.049,-0.191931
1584543190317692,-0.225,-0.2639
1584543190417817,-0.085,-0.290888
1584543190517775,-0.003,-0.290888
1584543190618199,-0.003,-0.275894
1584543190719964,-0.052,-0.173936
1584543190817690,-0.052,-0.101958
1584543190917447,-0.052,-0.137947
1584543191017802,-0.036,-0.140948
1584543191117637,-0.014,-0.0359804
1584543191219853,-0.034,-0
1584543191317862,0.024,-0
1584543191417604,0.062,0.188939
1584543191517409,0.06,-0
1584543191618173,0.011,-0
1584543191719585,-0.085,-0
1584543191817399,-0.01,-0
1584543191920859,-0.018,-0
1584543192017861,-0.024,-0
1584543192117222,-0.031,-0
1584543192219876,-0.041,-0
1584543192317436,0.038,-0.0959654
1584543192417111,0.054,-0
1584543192517427,-0.066,-0
1584543192618050,-0.036,-0
1584543192719427,-0.026,-0
1584543192817229,-0.019,-0
1584543192917064,-0.014,-0
1584543193017201,0.093,-0
1584543193117295,-0.003,-0
1584543193219238,0.002,-0
1584543193316964,0.01,-0
1584543193417187,0.019,-0
1584543193517127,0.03,-0
1584543193617877,0.038,-0
1584543193719389,-0.055,-0
1584543193816911,0.061,-0
1584543193916881,0.078,-0
1584543194017049,0.106,0.143957
1584543194116856,0.107,-0
1584543194219092,0.104,-0
1584543194316962,0.005,-0
1584543194416762,-0.032,-0
1584543194516752,0.066,-0
1584543194617581,0.068,-0
1584543194718887,0.074,0.290888
1584543194817306,0.08,-0
1584543194917033,-0,-0
1584543195016665,-0.087,-0
1584543195116661,-0.078,-0
1584543195218912,-0.083,-0
1584543195316599,-0.072,-0.014994
1584543195416579,-0.057,-0.00599229
1584543195519407,-0.034,-0.0959654
1584543195620548,0.002,-0.113951
1584543195718871,-0.187,-0.242905
1584543195816876,-0.085,-0.242905
1584543195916667,-0.019,-0.236913
1584543196016478,-0.182,-0.191931
1584543196116667,-0.03,-0.0989571
1584543196218536,-0.1,-0.0509744
1584543196316665,-0.035,-0
1584543196418935,-0.135,-0.140948
1584543196617637,-0.11,-0.143948
1584543196718916,-0.026,-0.281895
1584543196816352,-0.026,-0.290888
1584543196916345,-0.026,-0.290888
1584543197016465,-0.022,-0.290888
1584543197116323,-0.174,-0.290888
1584543197218552,-0.174,-0.290888
1584543197316664,-0.088,-0
1584543197416178,0.037,-0
1584543197516275,0.069,-0
1584543197617017,0.035,-0
1584543197718160,0.049,0.290888
1584543197816267,0.062,-0
1584543197916280,0.078,-0
1584543198018981,0.023,-0
1584543198116235,0.065,-0
1584543198218619,0.052,-0
1584543198316001,-0.065,-0
1584543198416002,-0.075,-0
1584543198516214,-0.084,-0
1584543198616632,-0.023,-0
1584543198717999,-0.014,-0.152941
1584543198819659,-0.002,-0
1584543198918215,0.021,-0
1584543199016267,-0.088,-0.0239869
1584543199116210,-0.052,-0
1584543199217930,-0.052,-0
1584543199316048,-0.048,-0
1584543199416428,0.049,-0
1584543199515803,-0.014,-0
1584543199616422,-0.01,-0
1584543199718439,-0.002,-0
1584543199815800,0.005,-0
1584543199916003,0.052,-0
1584543200015983,-0.011,-0
1584543200115991,-0.005,-0
1584543200217899,-0.005,-0.104958
1584543200316310,-0.027,-0.14994
1584543200418744,-0.029,-0
1584543200516207,-0.008,-0
1584543200617192,-0.002,-0.0509744
1584543200718154,-0.031,-0.00299171
1584543200815680,-0.021,-0.00299171
1584543200915873,-0.015,-0
1584543201015503,0.005,-0
1584543201115635,-0.104,-0
1584543201221473,-0.093,-0.170936
1584543201316673,-0.078,-0.110959
1584543201415522,-0.054,-0
1584543201515709,-0.004,-0.0179858
1584543201616118,-0.109,-0.0179858
1584543201717776,-0.099,-0.0599762
1584543201816091,-0.088,-0.0899643
1584543201916255,-0.073,-0.0899643
1584543202018843,-0.05,-0.0809625
1584543202115436,-0.015,-0.14994
1584543202217633,-0.222,-0.164934
1584543202315380,-0.212,-0.128954
1584543202415658,-0.212,-0.125954
1584543202515532,-0.085,-0.125954
1584543202616413,-0.053,-0.125954
1584543202717554,-0.013,-0.104958
1584543202815545,-0.123,-0.0599762
1584543202915168,-0.101,-0.0479827
1584543203015539,-0.08,-0.0359804
1584543203115262,-0.059,-0.00299171
1584543203217441,-0.036,-0
1584543203315333,-0.012,-0
1584543203415176,-0.124,-0
1584543203515024,-0.117,-0
1584543203615812,-0.11,-0
1584543203716842,-0.101,-0.0119935
1584543203814951,-0.09,-0.113951
1584543203915103,-0.077,-0.0569756
1584543204014914,-0.059,-0
1584543204114905,-0.021,-0.116952
1584543204216876,-0.146,-0.14994
1584543204314840,-0.14,-0.14694
1584543204414876,-0.22,-0.128954
1584543204515402,-0.062,-0.128954
1584543204615479,-0.062,-0.128954
1584543204716590,-0.062,-0.0869637
1584543204815300,-0.062,-0
1584543204914743,-0.037,-0
1584543205014674,-0.149,-0
1584543205115144,-0.183,-0.203924
1584543205216350,-0.183,-0.22492
1584543205314628,-0.16,-0.18893
1584543205414961,-0.116,-0
1584543205514628,-0.05,-0
1584543205615231,-0.057,-0
1584543205716541,0.049,0.143957
1584543205814545,0.072,0.098966
1584543205914544,0.021,-0
1584543206014652,-0.022,-0
1584543206114673,-0.043,-0
1584543206216205,0.063,-0
1584543206314577,0.095,-0
1584543206414660,0.039,-0
1584543206514348,0.045,0.00900175
1584543206615269,0.028,-0
1584543206716049,-0.002,0.00300058
1584543206814354,0.164,0.131955
1584543206914460,0.155,0.119961
1584543207014281,0.143,0.0269964
1584543207114232,0.076,0.00600117
1584543207216106,0.034,-0
1584543207314220,0.005,-0
1584543207414209,0.035,0.0329887
1584543207514371,0.03,0.215927
1584543207614867,0.016,-0
1584543207719358,-0.024,-0
1584543207814532,-0.027,-0
1584543207914322,-0.152,-0.236913
1584543208014230,-0.309,-0.257908
1584543208114281,-0.23,-0.227911
1584543208215711,-0.066,-0.221919
1584543208314128,-0.293,-0.200924
1584543208414476,-0.209,-0.179929
1584543208514247,-0.016,-0.158942
1584543208614928,-0.016,-0.116952
1584543208715938,-0.072,-0.0749702
1584543208814242,-0.163,-0.0329798
1584543208914031,-0.133,-0
1584543209014119,-0.133,-0
1584543209114228,-0.087,-0.0269875
1584543209219230,-0.058,-0.0809625
1584543209316587,-0.002,-0.0839631
1584543209414331,-0.002,-0.134946
1584543209514123,-0.013,-0.134946
1584543209614674,-0.013,-0.134946
1584543209715934,-0.006,-0.125954
1584543209814030,0.019,-0
1584543209914237,-0.012,-0
1584543210014049,-0.002,-0
1584543210114024,-0.024,-0
1584543210216034,-0.009,-0
1584543210313778,0.013,-0.00299171
1584543210413910,-0.054,-0
1584543210514352,-0.055,-0
1584543210614384,-0.052,-0
1584543210715709,-0.052,-0
1584543210813902,0.038,-0
1584543210914054,-0.014,-0
1584543211014074,-0.001,-0
1584543211114027,0.014,-0
1584543211215890,0.029,-0
1584543211313767,-0.046,-0
1584543211413817,-0.006,-0
1584543211513502,-0.077,-0
1584543211614194,-0.058,-0.0269875
1584543211715679,-0.03,-0.0839631
1584543211813542,-0.107,-0.0899643
1584543211913574,-0.086,-0.0869637
1584543212014064,-0.042,-0.0869637
1584543212113414,-0.121,-0.0869637
1584543212215670,-0.084,-0.119952
1584543212314462,-0.033,-0.122953
1584543212413403,-0.219,-0.125954
1584543212513698,-0.294,-0.182929
1584543212614208,-0.014,-0.269902
1584543212716100,-0.256,-0.290888
1584543212813596,-0.224,-0.290888
1584543212913546,-0.224,-0.194923
1584543213013474,-0.224,-0.194923
1584543213113176,-0.224,-0.152941
1584543213215946,-0.221,-0
1584543213313755,-0.189,-0
1584543213413288,0.044,0.290888
1584543213513282,0.048,0.290888
1584543213616985,0.024,-0
1584543213715311,0.075,-0
1584543213813276,0.004,-0
1584543213913092,-0.072,-0.290888
1584543214013346,-0.08,-0
1584543214113222,-0.098,-0
1584543214215261,-0.019,-0
1584543214312961,-0.083,-0
1584543214416009,-0.086,-0
1584543214513246,-0.083,-0
1584543214613881,-0.001,-0
1584543214715242,0.019,-0
1584543214813419,0.047,-0
1584543214913065,-0.048,-0
1584543215013088,-0.049,0.0569845
1584543215112796,-0.048,0.0779797
1584543215218993,-0.049,-0
1584543215313652,0.018,-0
1584543215412783,-0.007,-0
1584543215512894,-0.009,-0
1584543215613764,0.003,-0.104958
1584543215715025,-0.112,-0
1584543215812904,-0.058,-0
1584543215913228,-0.023,-0
1584543216015444,0.009,-0
1584543216115990,0.037,-0
1584543216215873,0.074,-0
1584543216313782,-0.015,-0
1584543216412920,-0.008,-0
1584543216513472,-0.005,-0
1584543216613798,0.001,-0
1584543216715166,0.009,-0
1584543216812652,-0.061,-0
1584543216912756,0.011,-0
1584543217012529,0.03,-0
1584543217112921,-0.023,-0
1584543217214694,-0.033,-0
1584543217312785,0.028,-0
1584543217412822,-0.054,-0
1584543217512415,-0.05,-0
1584543217615826,-0.027,-0.0179858
1584543217714941,0.003,-0.0779708
1584543217812656,-0.093,-0.0809625
1584543217912243,-0.067,-0.14994
1584543218012442,-0.017,-0.14994
1584543218112218,-0.141,-0.155942
1584543218214340,-0.089,-0.176937
1584543218312531,-0.006,-0.179929
1584543218412537,-0.006,-0.167935
1584543218512110,-0.066,-0.158942
1584543218612925,-0.197,-0.158942
1584543218714591,-0.162,-0.158942
1584543218812368,-0.162,-0.131946
1584543218912191,-0.065,-0.0179858
1584543219012052,-0.013,-0.014994
1584543219112362,0.006,-0
1584543219214256,-0.006,-0
1584543219312502,0.005,-0
1584543219412444,0.015,-0
1584543219512182,0.028,-0
1584543219613237,-0.08,-0
1584543219713912,0.023,-0
1584543219812187,0.037,-0
1584543219915037,0.054,-0
1584543220011805,0.075,0.0179946
1584543220112125,0.067,0.221928
1584543220214143,0.051,-0
1584543220311719,-0.036,-0
1584543220411889,-0.018,-0
1584543220511735,-0.041,-0
1584543220612369,-0.055,-0
1584543220717907,-0.068,-0
1584543220811925,-0.008,-0
1584543220911619,0.006,-0
1584543221011773,-0.11,-0
1584543221111578,-0.089,-0
1584543221213655,-0.086,-0
1584543221311700,-0.067,-0.290888
1584543221411545,-0.067,-0
1584543221511552,-0.067,-0.0269875
1584543221612551,-0.067,-0.290888
1584543221713555,-0.05,-0
1584543221811545,-0.05,-0
1584543221911641,-0.065,-0
1584543222011470,-0.017,-0.266901
1584543222111426,-0.128,-0.290888
1584543222213620,-0.194,-0
1584543222311440,-0.05,-0
1584543222411596,-0.05,-0
1584543222511613,-0.169,-0.218918
1584543222612258,-0.072,-0.173936
1584543222713426,-0.039,-0.0629768
1584543222811474,-0.039,-0
1584543222911478,-0.039,-0
1584543223011303,-0.05,-0
1584543223111440,-0.012,-0.0719696
1584543223213377,-0.012,-0.110959
1584543223311403,-0.218,-0.119952
1584543223411469,-0.21,-0.143948
1584543223511565,-0.194,-0.0779708
1584543223615264,-0.05,-0.00899288
1584543223714025,-0.151,-0.00899288
1584543223811339,-0.151,-0.0119935
1584543223911628,-0.151,-0.0599762
1584543224012072,-0.191,-0.0869637
1584543224111178,-0.19,-0.0869637
1584543224213779,-0.184,-0.0869637
1584543224311264,-0.184,-0.119952
1584543224411274,-0.209,-0.140948
1584543224511072,-0.209,-0.143948
1584543224611813,-0.177,-0.143948
1584543224712650,-0.149,-0.140948
1584543224810880,-0.195,-0.140948
1584543224911098,-0.064,-0.0509744
1584543225010843,0.003,-0
1584543225110918,0.003,-0
1584543225212779,-0.073,-0
1584543225311127,-0.049,-0
1584543225410896,-0.016,-0.140948
1584543225511004,-0.016,-0.0869637
1584543225611494,-0.016,-0
1584543225712681,-0.016,-0
1584543225813764,-0.039,-0
1584543225911023,-0.001,-0
1584543226011044,-0.09,-0
1584543226110867,-0.072,-0
1584543226212740,-0.041,-0
1584543226310639,0.037,-0
1584543226410831,-0.041,-0
1584543226510587,-0.032,-0
1584543226611344,-0.011,-0
1584543226712603,0.034,-0
1584543226810541,0.059,0.0719785
1584543226910469,0.051,0.0719785
1584543227010694,0.041,0.0719785
1584543227110427,0.012,0.0749791
1584543227212388,0.119,0.0719785
1584543227310623,0.196,0.0629856
1584543227410379,0.074,0.0269964
1584543227510352,0.035,0.0269964
1584543227611736,-0.01,0.0269964
1584543227712318,0.143,0.0269964
1584543227810585,0.139,0.0269964
1584543227910464,0.138,0.029997
1584543228010310,0.103,0.0539839
1584543228110658,0.129,0.0629856
1584543228212906,0.122,0.0629856
1584543228310326,0.037,0.0629856
1584543228410569,0.074,0.0629856
1584543228510487,0.06,0.0629856
1584543228610875,0.024,0.0629856
1584543228715870,0.014,0.0599851
1584543228810895,-0.107,-0
1584543228910154,-0.115,-0.053975
1584543229010074,-0.21,-0.290888
1584543229110313,-0.219,-0.290888
1584543229211828,-0.3,-0.290888
1584543229310142,-0.276,-0.290888
1584543229410367,-0.239,-0.290888
1584543229513031,-0.207,-0.290888
1584543229614049,0.011,-0.290888
1584543229712498,-0.235,-0.290888
1584543229809973,-0.201,-0.290888
1584543229910212,-0.201,-0.290888
1584543230010202,-0.201,-0.290888
1584543230110286,-0.084,-0.290888
1584543230211871,-0.024,-0
1584543230310003,-0.005,-0
1584543230413384,-0.005,-0
1584543230509983,-0.005,-0
1584543230611153,0.043,-0
1584543230711896,0.038,-0
1584543230809784,-0.073,-0
1584543230909976,-0.071,-0
1584543231009815,-0.069,-0.170936
1584543231109645,-0.067,-0.176937
1584543231211873,-0.067,-0
1584543231309709,-0.072,-0
1584543231409659,-0.078,-0
1584543231509845,-0.08,-0.0269875
1584543231610248,-0.08,-0.0329798
1584543231711684,-0.08,-0.0329798
1584543231809698,-0.08,-0.0329798
1584543231912139,-0.079,-0.0449821
1584543232009600,-0.076,-0.0599762
1584543232109745,-0.078,-0.0629768
1584543232212094,-0.071,-0.119952
1584543232309636,-0.069,-0
1584543232410325,-0.069,-0
1584543232509829,-0.072,-0
1584543232610380,-0.072,-0
1584543232715029,-0.072,-0
1584543232813132,-0.072,-0
1584543232909471,-0.072,-0
1584543233009617,-0.072,-0
1584543233109481,-0.072,-0
1584543233211544,-0.072,-0
1584543233309404,-0.072,-0
1584543233309404,-0.072,-0
