timestamp,groundSteering,groundTruth
1584543071540657,0.049,0.245915
1584543071641676,0.049,-0
1584543071742619,0.068,-0
1584543071840614,0.045,-0
1584543071940898,0.023,0.269911
1584543072040513,-0.006,0.290888
1584543072140745,0.194,0.212926
1584543072242667,0.049,-0
1584543072340521,0.049,-0
1584543072440555,0.049,-0
1584543072540746,0.049,-0
1584543072641201,0.049,0.290888
1584543072742570,0.226,0.290888
1584543072840530,0.027,0.26691
1584543072940703,0.027,-0
1584543073044949,0.027,-0
1584543073140804,0.027,0.290888
1584543073242205,0.027,0.248915
1584543073340375,0.175,0.203933
1584543073440901,0.14,-0
1584543073540495,0.145,-0
1584543073641089,0.09,-0
1584543073742365,0.08,-0
1584543073843377,0.067,-0
1584543073940148,0.047,0.0239958
1584543074040309,0.02,0.0929737
1584543074140113,0.02,-0
1584543074242066,-0.068,-0
1584543074340502,-0.068,-0
1584543074440061,-0.065,-0
1584543074540018,-0.063,-0
1584543074644448,-0.061,-0
1584543074741935,-0.055,-0
1584543074839962,0.006,-0
1584543074940135,0.005,-0
1584543075039928,0.004,-0
1584543075139910,-0,-0
1584543075242102,-0.003,-0
1584543075339870,-0.006,-0
1584543075439836,0.058,-0
1584543075540012,0.064,-0
1584543075640474,0.074,-0
1584543075741673,0.084,0.0329887
1584543075840024,0.073,0.0779797
1584543075939773,0.055,0.083972
1584543076039998,0.017,0.083972
1584543076142731,0.017,0.083972
1584543076241903,0.017,0.0749791
1584543076339695,0.088,0.0749791
1584543076439814,0.055,0.0749791
1584543076539684,0.007,0.0749791
1584543076640541,0.007,0.0749791
1584543076741993,0.084,0.0749791
1584543076839778,0.046,0.0749791
1584543076942156,0.046,0.0749791
1584543077040420,0.046,0.0779797
1584543077139853,0.197,0.11396
1584543077241608,0.07,0.11396
1584543077339989,0.016,0.11396
1584543077439472,0.232,0.110968
1584543077539452,0.216,0.110968
1584543077640328,0.198,0.083972
1584543077741874,0.249,0.0869726
1584543077839599,0.249,0.0869726
1584543077939811,0.217,0.0869726
1584543078039708,0.201,0.0869726
1584543078139316,0.183,0.0869726
1584543078241788,0.164,0.0869726
1584543078339468,0.143,0.083972
1584543078440371,0.12,0.0629856
1584543078539427,0.085,0.0569845
1584543078639988,-0.066,-0
1584543078741496,-0.015,-0
1584543078839588,-0.036,-0.0329798
1584543078939193,-0.039,-0.143948
1584543079039175,-0.021,-0
1584543079142309,-0.1,-0
1584543079241668,-0.073,-0
1584543079339379,-0.058,-0
1584543079439392,-0.042,-0
1584543079539298,-0.021,-0.0269875
1584543079639819,0.001,-0.0299881
1584543079741593,-0.14,-0.0509744
1584543079839032,-0.131,-0.0749702
1584543079939092,-0.119,-0.0779708
1584543080039315,-0.101,-0.0779708
1584543080138939,-0.073,-0.0899643
1584543080241197,-0.037,-0.0959654
1584543080339235,-0.142,-0.0959654
1584543080438859,-0.172,-0.0959654
1584543080538833,-0.092,-0.0809625
1584543080639627,-0.049,-0.0269875
1584543080741215,-0.112,-0
1584543080838897,-0.086,-0
1584543080939216,-0.065,-0
1584543081038700,-0.041,-0
1584543081138686,0.053,-0
1584543081241220,-0.02,-0
1584543081338638,-0.008,-0
1584543081438920,0.002,-0
1584543081538800,0.02,-0
1584543081639642,-0.012,-0
1584543081740772,0.121,-0
1584543081839072,0.119,-0
1584543081938540,0.116,0.0209952
1584543082038508,0.115,0.149949
1584543082138732,0.205,0.158951
1584543082240800,0.208,0.119961
1584543082338732,0.061,0.0959743
1584543082438788,0.157,0.029997
1584543082538471,0.126,0.00300058
1584543082639371,0.096,0.00300058
1584543082740704,0.076,0.00300058
1584543082838394,0.059,0.0629856
1584543082938622,0.036,0.0629856
1584543083038537,-0.001,0.0629856
1584543083138377,0.25,0.104967
1584543083240321,0.247,0.104967
1584543083338536,0.243,0.134955
1584543083438265,0.233,0.197932
1584543083541140,0.22,0.200933
1584543083639330,0.243,0.194931
1584543083740244,0.243,0.131955
1584543083838391,0.243,0.0599851
1584543083938391,0.059,0.0209952
1584543084038632,0.06,0.0209952
1584543084138163,0.071,0.0239958
1584543084240446,0.058,0.0389898
1584543084338121,0.02,0.0749791
1584543084438109,-0,0.0749791
1584543084538266,0.102,0.0749791
1584543084638732,0.082,0.0749791
1584543084740115,0.051,0.0719785
1584543084838216,0.009,0.0659773
1584543084938229,0.113,0.0659773
1584543085038243,0.091,0.0659773
1584543085138268,0.064,0.0659773
1584543085240099,0.027,0.0659773
1584543085337929,0.131,0.0659773
1584543085438166,0.115,0.0659773
1584543085538103,0.094,0.0659773
1584543085638530,0.067,0.0689779
1584543085740201,0.027,0.0689779
1584543085838149,0.147,0.0689779
1584543085938020,0.149,0.0659773
1584543086038337,0.17,0.0689779
1584543086137855,0.068,0.0689779
1584543086240252,0.023,0.0689779
1584543086338042,0.107,0.0689779
1584543086437754,0.102,0.0689779
1584543086537801,0.097,0.0689779
1584543086638755,0.029,0.0689779
1584543086739975,-0.011,0.0689779
1584543086837867,-0.015,0.0599851
1584543086938113,0.048,0.0239958
1584543087038050,0.027,-0
1584543087138269,0.002,-0
1584543087240128,-0.026,-0
1584543087337616,-0.046,-0
1584543087437498,-0.032,-0
1584543087537747,0.043,-0
1584543087638390,0.058,-0
1584543087739330,-0.068,-0
1584543087837714,-0.077,-0
1584543087937470,-0.086,-0
1584543088037518,-0.098,-0
1584543088137674,-0.037,-0.0659685
1584543088239579,-0.027,-0.0599762
1584543088337405,0.005,-0
1584543088437569,0.051,-0
1584543088540098,-0.06,-0
1584543088638605,-0.059,-0
1584543088739576,-0.059,-0
1584543088837397,-0.059,-0
1584543088937298,-0.056,-0
1584543089037505,-0.053,-0
1584543089137456,-0.03,-0
1584543089239504,0.001,-0
1584543089337669,-0.04,-0
1584543089438043,-0.025,-0
1584543089537406,0.072,-0
1584543089638109,0.084,-0
1584543089739615,0.077,-0
1584543089837911,0.067,-0
1584543089937487,0.056,0.0599851
1584543090037192,0.038,0.098966
1584543090137069,0.129,0.101967
1584543090238995,0.174,0.101967
1584543090336983,0.069,0.0929737
1584543090437086,0.022,0.0719785
1584543090537081,0.113,0.0719785
1584543090637617,0.083,0.0749791
1584543090738553,0.049,0.0749791
1584543090837047,0.003,0.0749791
1584543090936940,0.201,0.0929737
1584543091036863,0.083,0.0929737
1584543091137029,0.044,0.0959743
1584543091238693,0.16,0.176946
1584543091336814,0.232,0.281904
1584543091437116,0.232,0.290888
1584543091536735,0.002,0.290888
1584543091637420,0.014,0.290888
1584543091739209,0.02,0.290888
1584543091836715,0.014,0.290888
1584543091936738,0.072,0.290888
1584543092036832,-0.037,-0
1584543092136656,-0.075,-0.290888
1584543092238819,-0.139,-0.290888
1584543092336755,-0.115,-0.242905
1584543092436807,-0.05,-0
1584543092536789,0.03,0.0179946
1584543092637413,0.03,-0.113951
1584543092738934,0.032,-0
1584543092836508,0.058,-0
1584543092939268,0.06,0.269911
1584543093036484,0.051,0.290888
1584543093136572,0.044,0.290888
1584543093239119,0.044,0.290888
1584543093336376,0.064,-0
1584543093436355,0.025,-0
1584543093536530,-0.049,-0
1584543093636982,-0.027,-0.290888
1584543093738312,0.016,-0
1584543093836486,-0.13,-0
1584543093936242,-0.097,-0
1584543094036424,-0.079,-0.290888
1584543094136396,-0.051,-0
1584543094238319,0.001,-0
1584543094336230,-0.065,-0.152941
1584543094436398,0.004,-0
1584543094536283,0.028,-0
1584543094636790,0.037,-0
1584543094738725,0.043,0.290888
1584543094836274,0.043,0.290888
1584543094936239,0.005,-0
1584543095036600,-0.03,-0
1584543095136016,-0.03,-0
1584543095238178,-0.05,-0
1584543095336485,0.023,-0
1584543095435946,0.049,-0
1584543095535942,-0.073,-0
1584543095636834,-0.085,-0
1584543095738285,-0.1,-0.287896
1584543095835902,-0.096,-0
1584543095936068,-0.089,-0
1584543096036050,-0.07,-0
1584543096136073,-0.065,-0
1584543096238160,-0.061,-0
1584543096336030,-0.055,-0
1584543096436038,-0.005,-0
1584543096535961,0.008,-0.0509744
1584543096636598,0.032,-0
1584543096737825,-0.069,-0
1584543096835966,-0.06,-0
1584543096936115,0.028,0.0689779
1584543097035963,0.062,0.278903
1584543097135801,0.056,0.233921
1584543097238170,0.037,0.203933
1584543097335576,0.006,0.0779797
1584543097435876,0.099,0.0539839
1584543097535560,0.095,0.0869726
1584543097636245,0.097,0.164943
1584543097738016,0.095,0.164943
1584543097835622,0.085,0.128963
1584543097938129,0.075,0.0479916
1584543098035845,0.035,-0
1584543098135639,-0.012,-0
1584543098237483,0.082,-0
1584543098335606,0.075,0.197932
1584543098435409,0.068,0.203933
1584543098535609,0.06,0.0719785
1584543098636225,0.025,0.0749791
1584543098741735,-0.009,0.209934
1584543098836552,0.099,0.0749791
1584543098936248,0.088,0.0599851
1584543099035598,0.069,0.0629856
1584543099135419,0.055,0.0599851
1584543099237333,0.041,0.0599851
1584543099335210,0.022,0.0599851
1584543099435188,-0.004,0.0929737
1584543099535412,0.108,0.0929737
1584543099639136,0.177,0.0929737
1584543099737193,0.073,0.0959743
1584543099835340,0.045,0.11396
1584543099935215,0.01,0.170945
1584543100035085,0.01,0.170945
1584543100135358,0.01,0.170945
1584543100237373,0.056,0.170945
1584543100335142,-0.006,0.137956
1584543100435248,0.004,0.0719785
1584543100535396,0.061,0.0629856
1584543100635603,0.005,0.0599851
1584543100736853,-0.036,-0
1584543100834930,-0.042,-0
1584543100934970,-0.046,-0
1584543101035143,-0.045,-0
1584543101135099,-0.04,-0
1584543101237454,-0.034,-0
1584543101334995,-0.026,0.0809714
1584543101435045,0.03,0.0599851
1584543101534774,0.031,0.0179946
1584543101635725,0.022,0.0179946
1584543101736614,0.03,-0
1584543101837507,0.03,-0
1584543101934922,0.03,-0.0779708
1584543102034689,0.03,-0
1584543102134950,-0.082,-0
1584543102236641,-0.074,-0
1584543102334712,-0.06,-0
1584543102434909,0.008,-0
1584543102534907,0.014,-0
1584543102638801,0.023,-0
1584543102736623,0.037,0.185939
1584543102834728,0.055,-0
1584543102934689,0.046,-0
1584543103034689,0.024,0.200933
1584543103134803,0.076,0.200933
1584543103236440,0.082,-0
1584543103335011,0.057,-0
1584543103435050,0.041,-0
1584543103535239,0.002,-0
1584543103635818,0.022,-0
1584543103737055,0.013,-0
1584543103834393,0.082,-0
1584543103934369,0.069,0.242914
1584543104034770,0.051,0.248915
1584543104134335,0.011,0.185939
1584543104236527,0.011,0.179937
1584543104334454,0.027,0.290888
1584543104434263,0.027,0.0150029
1584543104534284,0.027,-0
1584543104635054,0.069,-0
1584543104736430,0.008,-0
1584543104834193,0.146,-0
1584543104934399,0.147,-0
1584543105034179,0.15,0.182938
1584543105134167,0.15,0.149949
1584543105236683,0.15,-0
1584543105334209,-0.036,-0
1584543105434313,0.002,-0
1584543105534194,-0.011,-0
1584543105635230,-0.095,-0
1584543105736497,-0.085,-0
1584543105834585,-0.071,-0.269902
1584543105933934,-0.049,-0
1584543106034053,-0.137,-0
1584543106134090,-0.114,-0.2639
1584543106236227,-0.095,-0
1584543106333872,-0.033,-0
1584543106434439,-0.112,-0.137947
1584543106533976,-0.099,-0
1584543106634484,-0.047,-0
1584543106736889,-0.001,-0
1584543106833766,-0.093,-0.254908
1584543106934271,-0.076,-0
1584543107033895,-0.014,-0
1584543107133756,-0.049,-0
1584543107235972,0.051,-0
1584543107333822,0.043,0.0659773
1584543107434260,0.056,-0
1584543107533647,0.018,-0
1584543107634467,0.128,0.00900175
1584543107739681,0.118,0.269911
1584543107834078,0.199,-0
1584543107934386,0.05,0.0749791
1584543108033569,0.154,0.0689779
1584543108133650,0.154,-0
1584543108235817,0.154,0.290888
1584543108333490,0.2,0.290888
1584543108433498,0.2,0.26691
1584543108533620,0.2,0.122962
1584543108634049,0.018,-0
1584543108735504,0.069,-0
1584543108833567,0.049,-0
1584543108933317,0.025,-0
1584543109033290,0.109,0.194931
1584543109133464,0.164,0.182938
1584543109239471,0.052,0.0959743
1584543109333451,0.083,0.0779797
1584543109433611,-0.004,-0
1584543109533290,0.057,-0
1584543109633993,-0.033,-0
1584543109735638,-0.04,-0
1584543109833155,0.1,-0
1584543109933131,0.091,-0
1584543110033294,0.077,0.143957
1584543110133121,0.052,0.290888
1584543110235077,0.052,0.230921
1584543110333971,0.052,-0
1584543110433493,0.015,-0
1584543110533245,0.088,-0
1584543110633966,0.015,-0
1584543110735089,-0.003,0.218927
1584543110833326,0.113,0.290888
1584543110933612,0.116,-0
1584543111033085,-0.023,-0
1584543111133029,-0.058,-0
1584543111234896,-0.07,-0.0359804
1584543111333140,-0.066,-0.113951
1584543111433310,-0.158,-0
1584543111533348,-0.141,-0.0599762
1584543111633937,-0.096,-0
1584543111734687,-0.033,-0
1584543111833240,0.014,-0
1584543111932863,-0.069,-0
1584543112033388,-0.072,-0
1584543112133479,-0.078,-0
1584543112234552,-0.078,-0
1584543112333283,-0.047,-0
1584543112433832,0.085,-0
1584543112532780,0.039,-0
1584543112633551,0.056,-0
1584543112735073,0.04,0.098966
1584543112835703,0.015,0.122962
1584543112933287,0.104,0.125962
1584543113032844,0.055,0.110968
1584543113132643,0.098,0.00600117
1584543113234342,0.039,-0
1584543113332861,0.092,0.200933
1584543113432800,0.072,0.290888
1584543113532627,0.04,-0
1584543113636619,0.04,-0
1584543113734910,0.029,0.290888
1584543113832647,0.25,0.185939
1584543113932867,0.26,-0
1584543114032731,0.224,0.185939
1584543114132490,0.224,0.290888
1584543114235118,0.228,0.290888
1584543114332387,0.228,0.290888
1584543114434976,0.228,-0
1584543114532727,0.193,-0.00599229
1584543114633228,-0.082,-0.164934
1584543114734374,-0.083,-0.248906
1584543114832475,-0.034,-0
1584543114932342,-0.074,-0
1584543115032398,-0.021,0.179937
1584543115132639,0.015,0.251916
1584543115234313,0.104,-0
1584543115332413,0.044,-0
1584543115432322,0.012,-0
1584543115532295,0.008,-0
1584543115633122,0.02,-0.0269875
1584543115734261,-0.108,-0
1584543115832152,-0.12,-0
1584543115934631,-0.126,-0
1584543116032793,-0.119,-0.0929649
1584543116131950,-0.112,-0
1584543116234042,-0.1,-0
1584543116332134,-0.07,-0
1584543116431934,-0.041,-0
1584543116531963,-0.004,-0
1584543116632755,-0.111,-0
1584543116734027,-0.066,-0
1584543116831932,-0.07,-0
1584543116932006,-0.075,-0
1584543117031830,-0.058,-0
1584543117131771,-0.036,-0
1584543117234077,0.072,-0
1584543117331731,-0.014,-0
1584543117431733,-0.012,-0
1584543117532014,-0.007,-0
1584543117632598,-0.002,-0
1584543117733877,0.006,-0
1584543117831837,0.016,-0
1584543117931767,-0.072,-0
1584543118032026,0.035,-0
1584543118132058,0.045,-0
1584543118233910,0.056,-0
1584543118331632,0.069,-0
1584543118431726,0.086,0.0599851
1584543118531739,0.037,0.176946
1584543118632371,0.043,-0
1584543118733913,0.026,-0
1584543118831558,0.021,-0
1584543118934305,0.008,0.0569845
1584543119031999,0.002,0.0659773
1584543119131674,0.069,0.0659773
1584543119233589,0.052,0.083972
1584543119331804,0.019,0.0869726
1584543119431721,0.1,0.0869726
1584543119531808,0.076,0.0899731
1584543119632525,0.042,0.0899731
1584543119733550,-0.008,0.0869726
1584543119831839,0.17,0.0869726
1584543119931416,0.053,0.104967
1584543120031349,-0.003,0.134955
1584543120131383,0.184,0.134955
1584543120233574,0.055,0.125962
1584543120331182,0.196,0.125962
1584543120431341,0.078,0.125962
1584543120531353,0.011,0.125962
1584543120631903,0.011,0.125962
1584543120733281,0.034,0.125962
1584543120831654,0.105,0.0869726
1584543120931072,0.023,-0
1584543121031265,-0.036,-0
1584543121131444,-0.029,-0
1584543121232770,-0.016,-0
1584543121331440,0.001,-0
1584543121431141,0.087,-0
1584543121531015,0.054,-0
1584543121631753,0.054,-0
1584543121732954,-0.004,0.188939
1584543121833780,0.008,-0
1584543121934198,-0.01,-0
1584543122031770,-0.033,-0
1584543122130993,0.051,-0
1584543122233481,0.019,-0
1584543122330945,0.025,-0
1584543122430904,0.025,0.290888
1584543122530686,0.025,0.290888
1584543122631583,0.046,-0
1584543122732705,0.078,-0
1584543122830654,0.027,0.290888
1584543122930771,0.027,-0
1584543123031515,0.027,-0
1584543123130578,0.072,0.239922
1584543123232711,0.054,0.290888
1584543123330887,0.006,0.290888
1584543123433252,0.225,0.290888
1584543123531231,0.223,0.0239958
1584543123631670,0.226,-0
1584543123733304,0.227,-0
1584543123830629,0.227,-0
1584543123930439,0.227,-0
1584543124030383,0.227,-0
1584543124130557,0.227,-0
1584543124236753,0.227,-0
1584543124332982,0.227,-0
1584543124430495,0.227,-0
1584543124530309,0.227,-0
1584543124630995,0.227,-0
1584543124732415,0.227,-0
1584543124830252,0.227,-0
1584543124930222,0.227,-0
1584543125030802,0.227,-0
1584543125134335,0.227,-0
1584543125232241,0.227,-0
1584543125232241,0.227,-0
